timestamp,temperature,dew point temperature,relative humidity,atmospheric pressure,wind speed
2015-07-20 22:00:00,26.5,23,81,1006,12.6
2015-07-20 23:00:00,26,23,83,1006,12.6
2015-07-21 00:00:00,26,23.5,86,1005,7.2
2015-07-21 01:00:00,26,24,89,1005,7.2
2015-07-21 02:00:00,26,24,89,1005,9
2015-07-21 03:00:00,26,24,89,1005,7.2
2015-07-21 04:00:00,26,24,89,1005,3.6
2015-07-21 05:00:00,26,24,89,1005,7.2
2015-07-21 06:00:00,26.5,24,86.5,1006,7.2
2015-07-21 07:00:00,27,24,84,1006,7.2
2015-07-21 08:00:00,28.5,24,76.5,1006,7.2
2015-07-21 09:00:00,29.5,24,72,1006,10.8
2015-07-21 10:00:00,29,24,74,1006,9
2015-07-21 11:00:00,29,23,70,1005.5,9
2015-07-21 12:00:00,29,23.5,72,1005,7.2
2015-07-21 13:00:00,30.5,24,68,1005,7.2
2015-07-21 14:00:00,30,24,70,1005,10.8
2015-07-21 15:00:00,29,24.5,76.5,1004,12.6
2015-07-21 16:00:00,29,25,79,1004.5,14.4
2015-07-21 17:00:00,29,25,79,1004,14.4
2015-07-21 18:00:00,28.5,25,81.5,1004,12.6
2015-07-21 19:00:00,28,25,84,1004,14.4
2015-07-21 20:00:00,28,24.5,81.5,1004.5,14.4
2015-07-21 21:00:00,27,24,84,1005,12.6
2015-07-21 22:00:00,27,24,84,1005,10.8
2015-07-21 23:00:00,27,25,89,1005,9
2015-07-22 00:00:00,27,25,89,1005,10.8
2015-07-22 01:00:00,27,25,89,1005,10.8
2015-07-22 02:00:00,27,25,89,1004,10.8
2015-07-22 03:00:00,27,25,89,1004,9
2015-07-22 04:00:00,26.5,25,91.5,1004,9
2015-07-22 05:00:00,26,25,94,1004,7.2
2015-07-22 06:00:00,26.5,25,91.5,1004,7.2
2015-07-22 07:00:00,27,25,89,1004,7.2
2015-07-22 08:00:00,27.5,25,86.5,1004,7.2
2015-07-22 09:00:00,28,25.5,86.5,1004.5,10.8
2015-07-22 10:00:00,27,26,94,1004,10.8
2015-07-22 11:00:00,27.5,26,91.5,1004,9
2015-07-22 12:00:00,30,26.5,81.5,1003.5,5.4
2015-07-22 13:00:00,31.5,25,68,1003,3.6
2015-07-22 14:00:00,31.5,25,68,1003,5.4
2015-07-22 15:00:00,31.5,26,72.5,1002.5,7.2
2015-07-22 16:00:00,29.5,26,81.5,1002.5,18
2015-07-22 17:00:00,27.5,26,91.5,1002,9
2015-07-22 18:00:00,28,26.5,91.5,1002.5,12.6
2015-07-22 19:00:00,28,26,89,1003.5,12.6
2015-07-22 20:00:00,28,26,89,1004,10.8
2015-07-22 21:00:00,28,26,89,1004.5,9
2015-07-22 22:00:00,28,26,89,1004.5,5.4
2015-07-22 23:00:00,28,26,89,1004.5,12.6
2015-07-23 00:00:00,27,25.5,91.5,1004,9
2015-07-23 01:00:00,27,25.5,91.5,1004,9
2015-07-23 02:00:00,27,25.5,91.5,1003.5,10.8
2015-07-23 03:00:00,27,25,89,1003,10.8
2015-07-23 04:00:00,27,25,89,1003,12.6
2015-07-23 05:00:00,27,25,89,1003.5,9
2015-07-23 06:00:00,27,25,89,1004,10.8
2015-07-23 07:00:00,27,25.5,91.5,1004,5.4
2015-07-23 08:00:00,29,25.5,81.5,1004,14.4
2015-07-23 09:00:00,29.5,26,81.5,1004,14.4
2015-07-23 10:00:00,31,25.5,72.5,1003.5,14.4
2015-07-23 11:00:00,30.5,26.5,79.5,1003,10.8
2015-07-23 12:00:00,28.5,26.5,89,1003,16.2
2015-07-23 13:00:00,28,26,89,1003,18
2015-07-23 14:00:00,27.5,25.5,89,1003,18
2015-07-23 15:00:00,27,25.5,91.5,1003,10.8
2015-07-23 16:00:00,27,25,89,1003,7.2
2015-07-23 17:00:00,28,26,89,1003,7.2
2015-07-23 18:00:00,28,25.5,86.5,1003.5,9
2015-07-23 19:00:00,27,25.5,91.5,1004,7.2
2015-07-23 20:00:00,27,26,94,1004,5.4
2015-07-23 21:00:00,27,26,94,1004,7.2
2015-07-23 22:00:00,27,26,94,1004,9
2015-07-23 23:00:00,27,26,94,1004.5,7.2
2015-07-24 00:00:00,27,26,94,1004,5.4
2015-07-24 01:00:00,27,26,94,1004,3.6
2015-07-24 02:00:00,27,25,89,1003,7.2
2015-07-24 03:00:00,27,25,89,1003,7.2
2015-07-24 04:00:00,26.5,25.5,94,1003,10.8
2015-07-24 05:00:00,26,25,94,1003,10.8
2015-07-24 06:00:00,27,26,94,1003,12.6
2015-07-24 07:00:00,27.5,26,91.5,1003,12.6
2015-07-24 08:00:00,29.5,26,81.5,1003,14.4
2015-07-24 09:00:00,31,26,75,1003,18
2015-07-24 10:00:00,32,25.5,68,1003,14.4
2015-07-24 11:00:00,33.5,25,61,1003,18
2015-07-24 12:00:00,33.5,25.5,62.5,1002.5,18
2015-07-24 13:00:00,33.5,25,61,1002,21.6
2015-07-24 14:00:00,32,25,66,1002,18
2015-07-24 15:00:00,32,24.5,64,1002,16.2
2015-07-24 16:00:00,32,25,66,1002,12.6
2015-07-24 17:00:00,32.5,24.5,62.5,1002,14.4
2015-07-24 18:00:00,31.5,25,68,1002,14.4
2015-07-24 19:00:00,31,24,66,1002.5,12.6
2015-07-24 20:00:00,30,25,74,1003,9
2015-07-24 21:00:00,29.5,25.5,79,1004,14.4
2015-07-24 22:00:00,29,26,84,1003.5,10.8
2015-07-24 23:00:00,29,25,79,1003,12.6
2015-07-25 00:00:00,28.5,24.5,79,1003,12.6
2015-07-25 01:00:00,28,25,84,1003,9
2015-07-25 02:00:00,28,25,84,1002.5,3.6
2015-07-25 03:00:00,27.5,25,86.5,1003,7.2
2015-07-25 04:00:00,27,25,89,1003,3.6
2015-07-25 05:00:00,27.5,25.5,89,1003,3.6
2015-07-25 06:00:00,28.5,26,86.5,1003.5,7.2
2015-07-25 07:00:00,30,26.5,81.5,1004,7.2
2015-07-25 08:00:00,30.5,27,81.5,1004,5.4
2015-07-25 09:00:00,32.5,25.5,66.5,1004,7.2
2015-07-25 10:00:00,33,26,66,1004,5.4
2015-07-25 11:00:00,34.5,26.5,63,1003.5,7.2
2015-07-25 12:00:00,35,26,59,1003,10.8
2015-07-25 13:00:00,35.5,26,57.5,1003,12.6
2015-07-25 14:00:00,36,25.5,54.5,1002,12.6
2015-07-25 15:00:00,35,26.5,61,1002,14.4
2015-07-25 16:00:00,33,26.5,68.5,1002,18
2015-07-25 17:00:00,32.5,26,68,1002,14.4
2015-07-25 18:00:00,29,25.5,82,1003,16.2
2015-07-25 19:00:00,27,26,94,1004,10.8
2015-07-25 20:00:00,28,26,89,1004,7.2
2015-07-25 21:00:00,28,26,89,1004,3.6
2015-07-25 22:00:00,28,26,89,1004,3.6
2015-07-25 23:00:00,28.5,26,86.5,1004,3.6
2015-07-26 00:00:00,28,26,89,1004,5.4
2015-07-26 01:00:00,27.5,26,91.5,1004,5.4
2015-07-26 02:00:00,27.5,26,91.5,1004,3.6
2015-07-26 03:00:00,27,26,94,1004,5.4
2015-07-26 04:00:00,27,26,94,1004,7.2
2015-07-26 05:00:00,27,26,94,1004.5,3.6
2015-07-26 06:00:00,28,26.5,91.5,1005,3.6
2015-07-26 07:00:00,29,27,89,1006,5.4
2015-07-26 08:00:00,31.5,27,77,1006,7.2
2015-07-26 09:00:00,32.5,26.5,70.5,1006,12.6
2015-07-26 10:00:00,33.5,26.5,67,1006,10.8
2015-07-26 11:00:00,34,25.5,61,1006,12.6
2015-07-26 12:00:00,35,25,56,1005.5,10.8
2015-07-26 13:00:00,36,25,53,1005,9
2015-07-26 14:00:00,36,25,53,1005,14.4
2015-07-26 15:00:00,35,24.5,54.5,1005,12.6
2015-07-26 16:00:00,35.5,24,51.5,1004,10.8
2015-07-26 17:00:00,34.5,26.5,63,1005,14.4
2015-07-26 18:00:00,33,26,66,1005.5,10.8
2015-07-26 19:00:00,32.5,25.5,66.5,1006,16.2
2015-07-26 20:00:00,31.5,26.5,74.5,1006.5,18
2015-07-26 21:00:00,31,27,79,1007,12.6
2015-07-26 22:00:00,31,26.5,77,1007,12.6
2015-07-26 23:00:00,30.5,26,77,1007,12.6
2015-07-27 00:00:00,30,25.5,76.5,1006.5,10.8
2015-07-27 01:00:00,30,25,74,1006,7.2
2015-07-27 02:00:00,30,25.5,76.5,1006,5.4
2015-07-27 03:00:00,29,25.5,81.5,1006,5.4
2015-07-27 04:00:00,29,26,84,1006,5.4
2015-07-27 05:00:00,29,26,84,1007,7.2
2015-07-27 06:00:00,30.5,26.5,79,1007.5,7.2
2015-07-27 07:00:00,32,27,75,1008,9
2015-07-27 08:00:00,33,27.5,73,1008,10.8
2015-07-27 09:00:00,34,26,63,1008,16.2
2015-07-27 10:00:00,35.5,25.5,56,1008,14.4
2015-07-27 11:00:00,36,25,53,1008,18
2015-07-27 12:00:00,36.5,25,51.5,1008,16.2
2015-07-27 13:00:00,36.5,25.5,53,1007,16.2
2015-07-27 14:00:00,37.5,25,48.5,1007,14.4
2015-07-27 15:00:00,37,24,47,1006.5,14.4
2015-07-27 16:00:00,37,24,47,1006,10.8
2015-07-27 17:00:00,36.5,23.5,47,1006,9
2015-07-27 18:00:00,35.5,24.5,53,1007,10.8
2015-07-27 19:00:00,35,24.5,54.5,1007,9
2015-07-27 20:00:00,34,26,63,1007.5,10.8
2015-07-27 21:00:00,33.5,26,64.5,1008,12.6
2015-07-27 22:00:00,32.5,25,64.5,1008,14.4
2015-07-27 23:00:00,32,26.5,72.5,1008,14.4
2015-07-28 00:00:00,31,26,75,1008,16.2
2015-07-28 01:00:00,31,26,75,1007,14.4
2015-07-28 02:00:00,31,26,75,1007,9
2015-07-28 03:00:00,30.5,26,77,1007,9
2015-07-28 04:00:00,30,26,79,1007,10.8
2015-07-28 05:00:00,29.5,26,81.5,1007.5,7.2
2015-07-28 06:00:00,31,26.5,77,1008,5.4
2015-07-28 07:00:00,32,27,75,1008.5,9
2015-07-28 08:00:00,34,27,67,1009,9
2015-07-28 09:00:00,34.5,25.5,59.5,1009,12.6
2015-07-28 10:00:00,35.5,25,54.5,1009,16.2
2015-07-28 11:00:00,36,24,50,1008,18
2015-07-28 12:00:00,36.5,24,48.5,1008,12.6
2015-07-28 13:00:00,37,23.5,45.5,1007.5,16.2
2015-07-28 14:00:00,37.5,23.5,44.5,1007,10.8
2015-07-28 15:00:00,38,23,42,1007,10.8
2015-07-28 16:00:00,37.5,23.5,44,1006.5,10.8
2015-07-28 17:00:00,37,22.5,43,1006,12.6
2015-07-28 18:00:00,36,22,44,1006.5,14.4
2015-07-28 19:00:00,35,22,47,1007,10.8
2015-07-28 20:00:00,33,24.5,61,1007.5,21.6
2015-07-28 21:00:00,32.5,24.5,62.5,1008,14.4
2015-07-28 22:00:00,32,24.5,64,1008,12.6
2015-07-28 23:00:00,32,24,62,1008,14.4
2015-07-29 00:00:00,31,24,66,1007,12.6
2015-07-29 01:00:00,31,24,66,1007,14.4
2015-07-29 02:00:00,31,24,66,1006,10.8
2015-07-29 03:00:00,30,25,74,1007,10.8
2015-07-29 04:00:00,30,25,74,1007,10.8
2015-07-29 05:00:00,30,25,74,1007,10.8
2015-07-29 06:00:00,30.5,26,77,1008,7.2
2015-07-29 07:00:00,31,26,75,1008,12.6
2015-07-29 08:00:00,32.5,26,68,1008,9
2015-07-29 09:00:00,33.5,26,64.5,1008,7.2
2015-07-29 10:00:00,35,25,56,1009,10.8
2015-07-29 11:00:00,36.5,24,48.5,1008,10.8
2015-07-29 12:00:00,37,22.5,43,1008,12.6
2015-07-29 13:00:00,37.5,23,43,1007,7.2
2015-07-29 14:00:00,38,22.5,40.5,1006.5,10.8
2015-07-29 15:00:00,38,22,39,1006,12.6
2015-07-29 16:00:00,38,21.5,38,1006,9
2015-07-29 17:00:00,37,22.5,43.5,1005,12.6
2015-07-29 18:00:00,34.5,22.5,49,1006,25.2
2015-07-29 19:00:00,33,23,55,1006.5,19.8
2015-07-29 20:00:00,32.5,23.5,58.5,1007.5,16.2
2015-07-29 21:00:00,32,25,66,1008,21.6
2015-07-29 22:00:00,31,25,70,1008,18
2015-07-29 23:00:00,31,25,70,1007,18
2015-07-30 00:00:00,30.5,22.5,62,1007,16.2
2015-07-30 01:00:00,29.5,21,60,1007,14.4
2015-07-30 02:00:00,28.5,20.5,62,1007,18
2015-07-30 03:00:00,28,21,66,1007,10.8
2015-07-30 04:00:00,27,21,70,1008,7.2
2015-07-30 05:00:00,27,20.5,67.5,1008,12.6
2015-07-30 06:00:00,28.5,21,64,1008,10.8
2015-07-30 07:00:00,30,21,58,1008,10.8
2015-07-30 08:00:00,30.5,22,60,1009,14.4
2015-07-30 09:00:00,32.5,21.5,52,1009,12.6
2015-07-30 10:00:00,33.5,21.5,49,1009,14.4
2015-07-30 11:00:00,34,21.5,47.5,1009,12.6
2015-07-30 12:00:00,34.5,22,48,1008.5,9
2015-07-30 13:00:00,35.5,21.5,44,1008,7.2
2015-07-30 14:00:00,36,22,44,1007,10.8
2015-07-30 15:00:00,36,21.5,42.5,1006.5,10.8
2015-07-30 16:00:00,36,21,41,1007,12.6
2015-07-30 17:00:00,35.5,20,40,1006,14.4
2015-07-30 18:00:00,34.5,22,48,1006,18
2015-07-30 19:00:00,32.5,23,57,1006,18
2015-07-30 20:00:00,31.5,23.5,62.5,1007,14.4
2015-07-30 21:00:00,31,23,62,1008,12.6
2015-07-30 22:00:00,30.5,23,64,1008,14.4
2015-07-30 23:00:00,30,23.5,68,1008,10.8
2015-07-31 00:00:00,30,24,70,1008,14.4
2015-07-31 01:00:00,29,24.5,76.5,1008,12.6
2015-07-31 02:00:00,29,25,79,1008,10.8
2015-07-31 03:00:00,29,24,74,1008,10.8
2015-07-31 04:00:00,29.5,24,72,1008,10.8
2015-07-31 05:00:00,29.5,24,72,1008,9
2015-07-31 06:00:00,30.5,24.5,70,1008,10.8
2015-07-31 07:00:00,32.5,24,60.5,1008,16.2
2015-07-31 08:00:00,33.5,24,57.5,1009,14.4
2015-07-31 09:00:00,34,24,56,1009,18
2015-07-31 10:00:00,35,23.5,51,1009,12.6
2015-07-31 11:00:00,35.5,23,48,1008,12.6
2015-07-31 12:00:00,36,23,47,1007.5,16.2
2015-07-31 13:00:00,37,23,44.5,1007,10.8
2015-07-31 14:00:00,37.5,22,40.5,1006,12.6
2015-07-31 15:00:00,37,21,39,1006,14.4
2015-07-31 16:00:00,37.5,21,38,1006,12.6
2015-07-31 17:00:00,37,22.5,43,1006,14.4
2015-07-31 18:00:00,34.5,24,54.5,1006,21.6
2015-07-31 19:00:00,33,23.5,57,1006.5,18
2015-07-31 20:00:00,32,23,59,1007.5,16.2
2015-07-31 21:00:00,31.5,23,60.5,1008,16.2
2015-07-31 22:00:00,31,23.5,64,1008,14.4
2015-07-31 23:00:00,31,24,66,1008,10.8
2015-08-01 00:00:00,31,24,66,1008,10.8
2015-08-01 01:00:00,30,24,70,1007,12.6
2015-08-01 02:00:00,29.5,25,76.5,1007.5,12.6
2015-08-01 03:00:00,29,25,79,1007,10.8
2015-08-01 04:00:00,29,25,79,1007.5,9
2015-08-01 05:00:00,29,25.5,81.5,1008,9
2015-08-01 06:00:00,29.5,26,81.5,1008,7.2
2015-08-01 07:00:00,31.5,26,72.5,1009,7.2
2015-08-01 08:00:00,32.5,26,68,1009,12.6
2015-08-01 09:00:00,34.5,25.5,59.5,1009,10.8
2015-08-01 10:00:00,35.5,25,54.5,1009,10.8
2015-08-01 11:00:00,36.5,24,48.5,1009,9
2015-08-01 12:00:00,37,23.5,45.5,1009,7.2
2015-08-01 13:00:00,38,22.5,40.5,1008.5,9
2015-08-01 14:00:00,37,24,47.5,1008,12.6
2015-08-01 15:00:00,35.5,26,57.5,1007,18
2015-08-01 16:00:00,32.5,27,74,1007,25.2
2015-08-01 17:00:00,31.5,28,81.5,1007.5,18
2015-08-01 18:00:00,30.5,27.5,84,1008,19.8
2015-08-01 19:00:00,30,27,84,1008,16.2
2015-08-01 20:00:00,30,26.5,81.5,1008,16.2
2015-08-01 21:00:00,30,25.5,76.5,1009,14.4
2015-08-01 22:00:00,30,25,74,1009,12.6
2015-08-01 23:00:00,30,25.5,76.5,1009,12.6
2015-08-02 00:00:00,30,25,74,1008,14.4
2015-08-02 01:00:00,29.5,25,76.5,1008,14.4
2015-08-02 02:00:00,29,25,79,1008,14.4
2015-08-02 03:00:00,29,25,79,1008.5,9
2015-08-02 04:00:00,29,25.5,81.5,1009,10.8
2015-08-02 05:00:00,28.5,26,86.5,1009,9
2015-08-02 06:00:00,29.5,26,81.5,1009.5,10.8
2015-08-02 07:00:00,31,26,74.5,1010,10.8
2015-08-02 08:00:00,32.5,26,68,1010,14.4
2015-08-02 09:00:00,34.5,26.5,63,1010,12.6
2015-08-02 10:00:00,36,26,56,1009.5,14.4
2015-08-02 11:00:00,37,26,53,1009,12.6
2015-08-02 12:00:00,37.5,25.5,50,1008.5,16.2
2015-08-02 13:00:00,38,24.5,45.5,1008,18
2015-08-02 14:00:00,37,25.5,51.5,1007,14.4
2015-08-02 15:00:00,37,25,50,1007,14.4
2015-08-02 16:00:00,37,25,50,1007,14.4
2015-08-02 17:00:00,36,24.5,51.5,1007,18
2015-08-02 18:00:00,35.5,24.5,53,1007,18
2015-08-02 19:00:00,33,25,63,1007,21.6
2015-08-02 20:00:00,32,25,66,1007,21.6
2015-08-02 21:00:00,31,24,66,1008,18
2015-08-02 22:00:00,30.5,24.5,70,1008,18
2015-08-02 23:00:00,30,25,74,1008,18
2015-08-03 00:00:00,29,25,79,1008,16.2
2015-08-03 01:00:00,29,25,79,1008,14.4
2015-08-03 02:00:00,29,25,79,1008,14.4
2015-08-03 03:00:00,29,25,79,1008,10.8
2015-08-03 04:00:00,29,25,79,1008,10.8
2015-08-03 05:00:00,29,25,79,1008,14.4
2015-08-03 06:00:00,29,25,79,1008,12.6
2015-08-03 07:00:00,30.5,25.5,74.5,1008,14.4
2015-08-03 08:00:00,32.5,26,68,1008,16.2
2015-08-03 09:00:00,34.5,26,61,1008,12.6
2015-08-03 10:00:00,36.5,26.5,56.5,1008,12.6
2015-08-03 11:00:00,37,26.5,54.5,1007.5,12.6
2015-08-03 12:00:00,37.5,26,51.5,1007,9
2015-08-03 13:00:00,38,25.5,48.5,1006,14.4
2015-08-03 14:00:00,38,26,50,1005.5,18
2015-08-03 15:00:00,37.5,26,51.5,1005,19.8
2015-08-03 16:00:00,37,25,50,1005,19.8
2015-08-03 17:00:00,36,24,50,1005,19.8
2015-08-03 18:00:00,34.5,25,57.5,1005,18
2015-08-03 19:00:00,33.5,24.5,59,1005,18
2015-08-03 20:00:00,32.5,24,60.5,1005.5,19.8
2015-08-03 21:00:00,32,24,62,1006,18
2015-08-03 22:00:00,31,24.5,68,1006,18
2015-08-03 23:00:00,30.5,25,72,1006,18
2015-08-04 00:00:00,30,25,74,1006,21.6
2015-08-04 01:00:00,29.5,24.5,74,1006,19.8
2015-08-04 02:00:00,29,24,74,1006,16.2
2015-08-04 03:00:00,29,24,74,1006,12.6
2015-08-04 04:00:00,29,24,74,1006,14.4
2015-08-04 05:00:00,28,24,79,1006,12.6
2015-08-04 06:00:00,29,24.5,76.5,1006,10.8
2015-08-04 07:00:00,30.5,25,72,1006.5,14.4
2015-08-04 08:00:00,32.5,25,64.5,1007,14.4
2015-08-04 09:00:00,34.5,25,57.5,1006,12.6
2015-08-04 10:00:00,35.5,24.5,53,1006,10.8
2015-08-04 11:00:00,37,22,42,1005.5,14.4
2015-08-04 12:00:00,38,22.5,40.5,1005,16.2
2015-08-04 13:00:00,38.5,22,38,1005,14.4
2015-08-04 14:00:00,38.5,22,38,1004,14.4
2015-08-04 15:00:00,38.5,22,38,1004,12.6
2015-08-04 16:00:00,38,21.5,38,1003,12.6
2015-08-04 17:00:00,37,25.5,51.5,1003,16.2
2015-08-04 18:00:00,35.5,24.5,53,1004,16.2
2015-08-04 19:00:00,33.5,24,57,1004,19.8
2015-08-04 20:00:00,32.5,24,60.5,1005,19.8
2015-08-04 21:00:00,32,25,66,1005,18
2015-08-04 22:00:00,31,23.5,64,1006,16.2
2015-08-04 23:00:00,31,21.5,56.5,1005.5,14.4
2015-08-05 00:00:00,30,23.5,68,1005,14.4
2015-08-05 01:00:00,29.5,25,76.5,1005,12.6
2015-08-05 02:00:00,29,25,79,1005,14.4
2015-08-05 03:00:00,28.5,24,76.5,1005,14.4
2015-08-05 04:00:00,28,24,79,1005,14.4
2015-08-05 05:00:00,28,24,79,1005,14.4
2015-08-05 06:00:00,28.5,24,76.5,1005,16.2
2015-08-05 07:00:00,29.5,24,72,1006,14.4
2015-08-05 08:00:00,31.5,24.5,66,1006,10.8
2015-08-05 09:00:00,33.5,25,61,1006,12.6
2015-08-05 10:00:00,35,25,56,1006,10.8
2015-08-05 11:00:00,37.5,24.5,47,1005,12.6
2015-08-05 12:00:00,37.5,24,45.5,1005,10.8
2015-08-05 13:00:00,37.5,25,48.5,1004,12.6
2015-08-05 14:00:00,37,24.5,48.5,1003.5,18
2015-08-05 15:00:00,37,24,47,1003,18
2015-08-05 16:00:00,36.5,23,45.5,1003,19.8
2015-08-05 17:00:00,34.5,22.5,49,1003,19.8
2015-08-05 18:00:00,32.5,22.5,55.5,1003.5,21.6
2015-08-05 19:00:00,31.5,23.5,62.5,1004.5,23.4
2015-08-05 20:00:00,30,24,70,1005.5,21.6
2015-08-05 21:00:00,29.5,23,68,1006,25.2
2015-08-05 22:00:00,29,23,70,1006,27
2015-08-05 23:00:00,29,24,74,1006,25.2
2015-08-06 00:00:00,28,24,79,1006,25.2
2015-08-06 01:00:00,28,24,79,1006,19.8
2015-08-06 02:00:00,28,24,79,1006,18
2015-08-06 03:00:00,28,24,79,1005,21.6
2015-08-06 04:00:00,27.5,24,81.5,1005.5,18
2015-08-06 05:00:00,27,24,84,1006,19.8
2015-08-06 06:00:00,27.5,24,81.5,1006,18
2015-08-06 07:00:00,28.5,24,76.5,1007,21.6
2015-08-06 08:00:00,30.5,24,68,1007,21.6
2015-08-06 09:00:00,32,23,59,1007,25.2
2015-08-06 10:00:00,33,22.5,53.5,1007,23.4
2015-08-06 11:00:00,34,21.5,47.5,1007.5,21.6
2015-08-06 12:00:00,35,21,44,1007,21.6
2015-08-06 13:00:00,35,19.5,40,1007,25.2
2015-08-06 14:00:00,34.5,21.5,46.5,1007,25.2
2015-08-06 15:00:00,34.5,23.5,52.5,1006,27
2015-08-06 16:00:00,33.5,23.5,55.5,1006,27
2015-08-06 17:00:00,32.5,23,57,1006.5,25.2
2015-08-06 18:00:00,31.5,24,64,1007,21.6
2015-08-06 19:00:00,30.5,24.5,70,1007.5,23.4
2015-08-06 20:00:00,29.5,25,76.5,1008,27
2015-08-06 21:00:00,29,25,79,1009,21.6
2015-08-06 22:00:00,29,25,79,1009,25.2
2015-08-06 23:00:00,29,25,79,1009,19.8
2015-08-07 00:00:00,29,25,79,1008,19.8
2015-08-07 01:00:00,29,25,79,1008,12.6
2015-08-07 02:00:00,29,25.5,81.5,1008,16.2
2015-08-07 03:00:00,29,25,79,1008.5,12.6
2015-08-07 04:00:00,29,25,79,1009,12.6
2015-08-07 05:00:00,29,25,79,1009.5,14.4
2015-08-07 06:00:00,29,25.5,81.5,1010,14.4
2015-08-07 07:00:00,30,26,79,1010.5,18
2015-08-07 08:00:00,31,25.5,72.5,1010,16.2
2015-08-07 09:00:00,32.5,25,64.5,1010,21.6
2015-08-07 10:00:00,33,25,63,1010,21.6
2015-08-07 11:00:00,33,25,63,1010,23.4
2015-08-07 12:00:00,34,25,59,1010,23.4
2015-08-07 13:00:00,33.5,25,61,1009,25.2
2015-08-07 14:00:00,31,25,70,1009,23.4
2015-08-07 15:00:00,31,25,70,1009,19.8
2015-08-07 16:00:00,31,25,70,1009,23.4
2015-08-07 17:00:00,31,25,70,1009,23.4
2015-08-07 18:00:00,30.5,25,72,1009,19.8
2015-08-07 19:00:00,30,25,74,1009,19.8
2015-08-07 20:00:00,30,25,74,1010,21.6
2015-08-07 21:00:00,29,26,84,1010,19.8
2015-08-07 22:00:00,29,25,79,1010,21.6
2015-08-07 23:00:00,29,25,79,1010,21.6
2015-08-08 00:00:00,29,25,79,1010,19.8
2015-08-08 01:00:00,29,25,79,1009.5,19.8
2015-08-08 02:00:00,29,25,79,1009,18
2015-08-08 03:00:00,29,25,79,1009,23.4
2015-08-08 04:00:00,29,25,79,1009,21.6
2015-08-08 05:00:00,29,25,79,1009,18
2015-08-08 06:00:00,29,25,79,1009,18
2015-08-08 07:00:00,29,25,79,1009.5,19.8
2015-08-08 08:00:00,29.5,25.5,79,1009.5,23.4
2015-08-08 09:00:00,30.5,25,72,1010,25.2
2015-08-08 10:00:00,31.5,25,68,1009.5,27
2015-08-08 11:00:00,32,25,66,1009,27
2015-08-08 12:00:00,32.5,25.5,66.5,1008.5,25.2
2015-08-08 13:00:00,32,25,66,1008,32.4
2015-08-08 14:00:00,32.5,25,64.5,1008,30.6
2015-08-08 15:00:00,32.5,25,64.5,1007,28.8
2015-08-08 16:00:00,31,25,70,1007,28.8
2015-08-08 17:00:00,30,25,74,1007.5,28.8
2015-08-08 18:00:00,30,25,74,1008,27
2015-08-08 19:00:00,29,25.5,81.5,1008,28.8
2015-08-08 20:00:00,29,25,79,1008.5,28.8
2015-08-08 21:00:00,29,25,79,1009,28.8
2015-08-08 22:00:00,29,25,79,1009,27
2015-08-08 23:00:00,29,25,79,1008.5,25.2
2015-08-09 00:00:00,29,25,79,1007.5,28.8
2015-08-09 01:00:00,29,25,79,1006.5,25.2
2015-08-09 02:00:00,28.5,25,81.5,1006,27
2015-08-09 03:00:00,28.5,25,81.5,1006,27
2015-08-09 04:00:00,28.5,25,81.5,1006,21.6
2015-08-09 05:00:00,28.5,25,81.5,1006,25.2
2015-08-09 06:00:00,29,25,79,1007,25.2
2015-08-09 07:00:00,29,25,79,1007,27
2015-08-09 08:00:00,29,25,79,1007,27
2015-08-09 09:00:00,30,25,74,1007,28.8
2015-08-09 10:00:00,30,25,74,1007,25.2
2015-08-09 11:00:00,29.5,25.5,79,1007,28.8
2015-08-09 12:00:00,31,25,70,1007,27
2015-08-09 13:00:00,31,24.5,68,1007,32.4
2015-08-09 14:00:00,31,25,70,1006,28.8
2015-08-09 15:00:00,30.5,24.5,70,1006,27
2015-08-09 16:00:00,30,25,74,1006,27
2015-08-09 17:00:00,30,25,74,1006,28.8
2015-08-09 18:00:00,29,24,74,1006,23.4
2015-08-09 19:00:00,29,24,74,1006,21.6
2015-08-09 20:00:00,29,25,79,1007,25.2
2015-08-09 21:00:00,29,25,79,1007,23.4
2015-08-09 22:00:00,29,25,79,1007.5,23.4
2015-08-09 23:00:00,29,25,79,1007,23.4
2015-08-10 00:00:00,28.5,25,81.5,1006.5,18
2015-08-10 01:00:00,28,25,84,1006,23.4
2015-08-10 02:00:00,28,25,84,1005.5,23.4
2015-08-10 03:00:00,28,25,84,1005.5,21.6
2015-08-10 04:00:00,28,25,84,1005.5,19.8
2015-08-10 05:00:00,27,25,89,1005,19.8
2015-08-10 06:00:00,28,25.5,86.5,1006,19.8
2015-08-10 07:00:00,28,26,89,1006,21.6
2015-08-10 08:00:00,28.5,25.5,84,1006,21.6
2015-08-10 09:00:00,29,25,79,1006,27
2015-08-10 10:00:00,29.5,25,76.5,1006,30.6
2015-08-10 11:00:00,28,25.5,86.5,1005,30.6
2015-08-10 12:00:00,28,26,89,1004.5,27
2015-08-10 13:00:00,28,25.5,86.5,1004,27
2015-08-10 14:00:00,27,25,89,1003.5,27
2015-08-10 15:00:00,27,25,89,1003,27
2015-08-10 16:00:00,27.5,25.5,89,1002,25.2
2015-08-10 17:00:00,28,26,89,1002,27
2015-08-10 18:00:00,28,26,89,1002,27
